competitor,matched_osm_values,store_name,osm_type,osm_id,latitude,longitude,postcode,city,street,nearest_hilti_store,nearest_hilti_city,distance_to_nearest_hilti_km,threat_band,osm_source_url,data_source,retrieved_utc
Travis Perkins,Travis Perkins,Travis Perkins,way,243486056,52.5947815,1.7182309,,,,Hilti Store Edmonton,London,162.67,25+ km lower direct store threat,https://www.openstreetmap.org/way/243486056,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Travis Perkins,Travis Perkins,Travis Perkins,way,1026103474,52.8264297,1.3702574,,,,Hilti Store Edmonton,London,165.94,25+ km lower direct store threat,https://www.openstreetmap.org/way/1026103474,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Travis Perkins,Travis Perkins,Travis Perkins,way,210041502,52.9273716,1.2868505,,Cromer,,Hilti Store Edmonton,London,172.07,25+ km lower direct store threat,https://www.openstreetmap.org/way/210041502,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Travis Perkins,Travis Perkins,Travis Perkins,way,959098649,57.541508,-2.4594929,,,,Hilti Store Edinburgh,Edinburgh,180.03,25+ km lower direct store threat,https://www.openstreetmap.org/way/959098649,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Travis Perkins,Travis Perkins,Travis Perkins,way,67916362,57.4845957,-4.2291066,IV1 1NT,Inverness,Shore Street,Hilti Store Glasgow,Glasgow,181.42,25+ km lower direct store threat,https://www.openstreetmap.org/way/67916362,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Travis Perkins,Travis Perkins,Travis Perkins,way,656018943,50.2655748,-5.1009406,TR1 3LP,Truro,"Treliske Industrial Estate, Oak Lane",Hilti Store Cardiff,Cardiff,191.62,25+ km lower direct store threat,https://www.openstreetmap.org/way/656018943,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Travis Perkins,Travis Perkins,Travis Perkins,way,978237203,57.5991674,-4.4407622,IV15 9QF,Dingwall,,Hilti Store Glasgow,Glasgow,194.41,25+ km lower direct store threat,https://www.openstreetmap.org/way/978237203,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Travis Perkins,Travis Perkins,Travis Perkins,way,717932713,57.6884205,-4.175759,IV18 0EW,Invergordon,High Street,Hilti Store Edinburgh,Edinburgh,201.86,25+ km lower direct store threat,https://www.openstreetmap.org/way/717932713,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,172190965,53.4813513,-2.2757286,,,,Hilti Store Manchester,Manchester,1.58,0-2 km direct local threat,https://www.openstreetmap.org/way/172190965,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,3120449211,55.96304,-3.1652856,,Edinburgh,Hawkhill Avenue,Hilti Store Edinburgh,Edinburgh,2.05,2-5 km strong urban overlap,https://www.openstreetmap.org/node/3120449211,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,127892543,51.6011151,-0.0226466,E17 5DU,London,Waltham Park Way,Hilti Store Edmonton,London,2.12,2-5 km strong urban overlap,https://www.openstreetmap.org/way/127892543,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,409579454,51.6010086,-0.0226183,E17 5DU,London,Waltham Park Way,Hilti Store Edmonton,London,2.13,2-5 km strong urban overlap,https://www.openstreetmap.org/way/409579454,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,10951422057,55.8755493,-4.2629461,,,,Hilti Store Glasgow,Glasgow,2.58,2-5 km strong urban overlap,https://www.openstreetmap.org/node/10951422057,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,11662302391,55.9342389,-3.1463253,EH16 5UY,Peffermill Industrial Estate,,Hilti Store Edinburgh,Edinburgh,3.53,2-5 km strong urban overlap,https://www.openstreetmap.org/node/11662302391,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,12677563334,52.5086843,-1.9708521,,,Doranda Way,Hilti Store Birmingham,Birmingham,5.85,5-10 km metro overlap,https://www.openstreetmap.org/node/12677563334,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,10949097579,53.4663614,-2.9937851,,,,Hilti Store Liverpool,Liverpool,6.33,5-10 km metro overlap,https://www.openstreetmap.org/node/10949097579,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,10951424190,55.8033297,-4.3273205,,,,Hilti Store Glasgow,Glasgow,6.46,5-10 km metro overlap,https://www.openstreetmap.org/node/10951424190,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,13056118130,51.4457809,-0.1452936,SW12 0PS,London,Zennor Road Industrial Estate,Hilti Store Southwark,London,7.17,5-10 km metro overlap,https://www.openstreetmap.org/node/13056118130,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,1430101237,52.5021361,-1.9952656,,,Redwood Trade Park,Hilti Store Birmingham,Birmingham,7.25,5-10 km metro overlap,https://www.openstreetmap.org/way/1430101237,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,3851589997,55.9355099,-3.2426706,EH11 2RN,Edinburgh,Gorgie Road,Hilti Store Edinburgh,Edinburgh,7.61,5-10 km metro overlap,https://www.openstreetmap.org/node/3851589997,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,223478954,51.5804271,-0.1530042,,,,Hilti Store Edmonton,London,8.14,5-10 km metro overlap,https://www.openstreetmap.org/way/223478954,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,191368665,52.5299716,-1.7806223,B76 1DH,,Stockton Close,Hilti Store Birmingham,Birmingham,8.6,5-10 km metro overlap,https://www.openstreetmap.org/way/191368665,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,740817888,51.6189167,-0.1782713,N12 8QA,London,Finchley Industrial Centre,Hilti Store Edmonton,London,9.08,5-10 km metro overlap,https://www.openstreetmap.org/way/740817888,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,12925609366,51.4910355,0.0293659,,,,Hilti Store Southwark,London,9.19,5-10 km metro overlap,https://www.openstreetmap.org/node/12925609366,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,555320958,51.432101,-0.0324846,SE26 4PR,London,,Hilti Store Southwark,London,9.35,5-10 km metro overlap,https://www.openstreetmap.org/way/555320958,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,3567214645,55.9291553,-3.297413,EH12 9EB,Edinburgh,South Gyle Crescent,Hilti Store Edinburgh,Edinburgh,11.02,10-25 km regional catchment,https://www.openstreetmap.org/node/3567214645,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,1425516370,55.92702,-3.2964642,,,,Hilti Store Edinburgh,Edinburgh,11.05,10-25 km regional catchment,https://www.openstreetmap.org/way/1425516370,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,313914304,55.9269724,-3.2967797,,,,Hilti Store Edinburgh,Edinburgh,11.07,10-25 km regional catchment,https://www.openstreetmap.org/way/313914304,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,777995496,52.3981669,-1.8089423,B90 4QN,Solihull,Maidwell Drive,Hilti Store Birmingham,Birmingham,11.63,10-25 km regional catchment,https://www.openstreetmap.org/node/777995496,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,10949032753,53.484137,-2.1020982,,,,Hilti Store Manchester,Manchester,11.97,10-25 km regional catchment,https://www.openstreetmap.org/node/10949032753,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,11397680924,51.4125294,-0.1955505,,,,Hilti Store Southwark,London,12.1,10-25 km regional catchment,https://www.openstreetmap.org/node/11397680924,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,482702724,53.4163704,-2.7774459,,,,Hilti Store Liverpool,Liverpool,12.41,10-25 km regional catchment,https://www.openstreetmap.org/way/482702724,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,10949039499,51.5319945,0.1063791,,,,Hilti Store Edmonton,London,13.89,10-25 km regional catchment,https://www.openstreetmap.org/node/10949039499,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,13203307133,51.7040528,-0.1995413,EN6 3QW,Potters Bar,Summit Road,Hilti Store Edmonton,London,14.62,10-25 km regional catchment,https://www.openstreetmap.org/node/13203307133,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,6503338421,51.3721001,-0.1168002,CR0 4NU,Croydon,Purley Way,Hilti Store Southwark,London,14.74,10-25 km regional catchment,https://www.openstreetmap.org/node/6503338421,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,11341045994,53.547926,-2.100885,OL1 4EB,Oldham,Oldham Central Trading Park,Hilti Store Manchester,Manchester,14.88,10-25 km regional catchment,https://www.openstreetmap.org/node/11341045994,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,213504633,51.3818731,-0.0145183,,,,Hilti Store Southwark,London,14.89,10-25 km regional catchment,https://www.openstreetmap.org/way/213504633,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,213504629,51.3818385,-0.0143658,,,,Hilti Store Southwark,London,14.9,10-25 km regional catchment,https://www.openstreetmap.org/way/213504629,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,13203516512,51.7062005,-0.2036415,EN6 3DQ,Potters Bar,Cranborne Road,Hilti Store Edmonton,London,14.99,10-25 km regional catchment,https://www.openstreetmap.org/node/13203516512,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,8449676985,51.443932,-0.3380587,,Twickenham,Heathlands Close,Hilti Store Southwark,London,17.69,10-25 km regional catchment,https://www.openstreetmap.org/node/8449676985,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,5012761593,55.9300796,-3.4146667,EH28 8PW,Edinburgh,Cliftonhall Road,Hilti Store Edinburgh,Edinburgh,18.0,10-25 km regional catchment,https://www.openstreetmap.org/node/5012761593,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,9925753599,56.1264029,-3.1686056,,,,Hilti Store Edinburgh,Edinburgh,18.08,10-25 km regional catchment,https://www.openstreetmap.org/node/9925753599,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,10905432100,51.5910445,-0.327115,,,,Hilti Store Southwark,London,18.33,10-25 km regional catchment,https://www.openstreetmap.org/node/10905432100,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,275871734,52.5766206,-2.1248432,WV2 3LT,Wolverhampton,Birmingham Road,Hilti Store Birmingham,Birmingham,18.56,10-25 km regional catchment,https://www.openstreetmap.org/way/275871734,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,9904482732,53.3964771,-2.5415518,WA1 4AG,Warrington,New Cut Lane,Hilti Store Manchester,Manchester,18.99,10-25 km regional catchment,https://www.openstreetmap.org/node/9904482732,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,758637321,51.389023,0.1088613,,Orpington,Cray Avenue,Hilti Store Southwark,London,19.42,10-25 km regional catchment,https://www.openstreetmap.org/way/758637321,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,97117870,51.3411296,-2.960083,BS23 3XP,Weston-super-Mare,,Hilti Store Cardiff,Cardiff,20.1,10-25 km regional catchment,https://www.openstreetmap.org/way/97117870,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley Plumb Centre Blackwood,node,12215894179,51.6583942,-3.1753719,NP12 2XF,Newport,,Hilti Store Cardiff,Cardiff,20.46,10-25 km regional catchment,https://www.openstreetmap.org/node/12215894179,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,11508822251,51.4008468,-0.3574278,,,Walton Road,Hilti Store Southwark,London,21.12,10-25 km regional catchment,https://www.openstreetmap.org/node/11508822251,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,76473517,52.6244479,-1.6685351,,,,Hilti Store Birmingham,Birmingham,21.12,10-25 km regional catchment,https://www.openstreetmap.org/way/76473517,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,343578273,52.3172528,-2.0605421,B60 3EX,,Aston Road,Hilti Store Birmingham,Birmingham,22.47,10-25 km regional catchment,https://www.openstreetmap.org/way/343578273,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,311880039,55.9103371,-3.4971035,EH54 5PF,Livingston,Kelvin Square,Hilti Store Edinburgh,Edinburgh,23.51,10-25 km regional catchment,https://www.openstreetmap.org/way/311880039,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,1764424179,51.7496499,-0.3145639,AL1 5HT,St Albans,Campfield Road,Hilti Store Edmonton,London,23.92,10-25 km regional catchment,https://www.openstreetmap.org/node/1764424179,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,11832692641,56.1843111,-3.1461085,,,,Hilti Store Edinburgh,Edinburgh,24.39,10-25 km regional catchment,https://www.openstreetmap.org/node/11832692641,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,910152790,51.5099565,-0.4625238,,,,Hilti Store Southwark,London,24.98,10-25 km regional catchment,https://www.openstreetmap.org/way/910152790,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,10957889567,51.3765179,-0.4082081,,,,Hilti Store Southwark,London,25.55,25+ km lower direct store threat,https://www.openstreetmap.org/node/10957889567,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,415100948,51.4788593,0.271527,RM20 3FH,West Thurrock,Eastern Avenue,Hilti Store Southwark,London,26.0,25+ km lower direct store threat,https://www.openstreetmap.org/way/415100948,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,217363709,52.4238769,-1.5093089,CV1 4DW,Coventry,Kingfield Road,Hilti Store Birmingham,Birmingham,26.82,25+ km lower direct store threat,https://www.openstreetmap.org/way/217363709,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,63703218,52.3756176,-2.2517441,DY10 1HY,,Worcester Road,Hilti Store Birmingham,Birmingham,27.66,25+ km lower direct store threat,https://www.openstreetmap.org/way/63703218,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley Plumb & Parts,node,13741168243,51.2911693,0.1936547,TN14 5DQ,Sevenoaks,Cramptons Road,Hilti Store Southwark,London,31.33,25+ km lower direct store threat,https://www.openstreetmap.org/node/13741168243,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,1339321081,51.8719182,0.1789666,CM23 5PJ,Bishop's Stortford,Raynham Close,Hilti Store Edmonton,London,32.77,25+ km lower direct store threat,https://www.openstreetmap.org/way/1339321081,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,8115176953,53.6753294,-2.655623,PR7 7EL,Chorley,Buckshaw Link,Hilti Store Manchester,Manchester,33.86,25+ km lower direct store threat,https://www.openstreetmap.org/node/8115176953,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,317313653,53.1927102,-2.5268352,CW7 2BD,Winsford,Sadler Road,Hilti Store Manchester,Manchester,34.65,25+ km lower direct store threat,https://www.openstreetmap.org/way/317313653,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,1178749206,55.6087412,-4.6425672,KA11 4JT,Irvine,,Hilti Store Glasgow,Glasgow,35.64,25+ km lower direct store threat,https://www.openstreetmap.org/way/1178749206,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,280903118,53.3163992,-3.4788206,LL18 2PH,Rhyl,Vale Road,Hilti Store Liverpool,Liverpool,35.74,25+ km lower direct store threat,https://www.openstreetmap.org/way/280903118,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,10957775708,56.1137962,-3.9265823,,,,Hilti Store Glasgow,Glasgow,36.16,25+ km lower direct store threat,https://www.openstreetmap.org/node/10957775708,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,55433369,52.214978,-2.1738238,,,,Hilti Store Birmingham,Birmingham,36.2,25+ km lower direct store threat,https://www.openstreetmap.org/way/55433369,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,7176802988,51.5193574,-0.6252023,,,,Hilti Store Southwark,London,36.26,25+ km lower direct store threat,https://www.openstreetmap.org/node/7176802988,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,265516576,52.2155402,-2.1967415,,,,Hilti Store Birmingham,Birmingham,37.0,25+ km lower direct store threat,https://www.openstreetmap.org/way/265516576,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,11988816857,51.6713858,-0.5881934,,,,Hilti Store Edmonton,London,37.9,25+ km lower direct store threat,https://www.openstreetmap.org/node/11988816857,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,201738350,53.6400778,-1.7853301,HD1 3ER,Huddersfield,Colne Road,Hilti Store Manchester,Manchester,37.94,25+ km lower direct store threat,https://www.openstreetmap.org/way/201738350,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,4193517408,51.8772765,-0.4047069,,Luton,Thistle Road,Hilti Store Edmonton,London,38.37,25+ km lower direct store threat,https://www.openstreetmap.org/node/4193517408,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,190594116,51.467469,-2.5889773,BS6 5EE,Bristol,Station Road,Hilti Store Cardiff,Cardiff,39.23,25+ km lower direct store threat,https://www.openstreetmap.org/way/190594116,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,6757989446,51.8184262,-3.016271,,,,Hilti Store Cardiff,Cardiff,39.4,25+ km lower direct store threat,https://www.openstreetmap.org/node/6757989446,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,11229594229,54.2617138,-5.9283773,,Castlewellan,Mill Hill,Hilti Store Belfast,Belfast,40.38,25+ km lower direct store threat,https://www.openstreetmap.org/node/11229594229,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,1025368802,51.7426412,0.5077637,CM2 6UN,Chelmsford,Suffolk Drive,Hilti Store Edmonton,London,40.9,25+ km lower direct store threat,https://www.openstreetmap.org/way/1025368802,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,515090018,51.4508307,-2.5622529,,,,Hilti Store Cardiff,Cardiff,41.16,25+ km lower direct store threat,https://www.openstreetmap.org/way/515090018,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,874792373,53.0418618,-2.9866677,LL13 8DT,Wrexham,Rivulet Road,Hilti Store Liverpool,Liverpool,41.2,25+ km lower direct store threat,https://www.openstreetmap.org/way/874792373,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,13113179488,51.1318562,-0.1681356,,,,Hilti Store Southwark,London,41.67,25+ km lower direct store threat,https://www.openstreetmap.org/node/13113179488,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,900510266,51.1330946,-0.0151347,RH19 2HH,East Grinstead,Charlwoods Business Centre,Hilti Store Southwark,London,41.71,25+ km lower direct store threat,https://www.openstreetmap.org/way/900510266,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,91897990,53.0961087,-2.4311881,CW1 6DL,Crewe,Macon Way,Hilti Store Manchester,Manchester,42.49,25+ km lower direct store threat,https://www.openstreetmap.org/way/91897990,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,10957896420,51.1941137,0.2849901,,,,Hilti Store Southwark,London,43.71,25+ km lower direct store threat,https://www.openstreetmap.org/node/10957896420,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,2882477891,51.6214192,-0.7233382,HP11 1LH,High Wycombe,London Road,Hilti Store Southwark,London,44.9,25+ km lower direct store threat,https://www.openstreetmap.org/node/2882477891,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,371772231,55.6086348,-2.7881173,,,,Hilti Store Edinburgh,Edinburgh,45.1,25+ km lower direct store threat,https://www.openstreetmap.org/way/371772231,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,326373218,56.3302207,-2.8048377,KY16 8YB,St. Andrews,Tom Stewart Lane,Hilti Store Edinburgh,Edinburgh,45.39,25+ km lower direct store threat,https://www.openstreetmap.org/way/326373218,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,55840096,51.2915972,0.4671675,ME20 7TQ,Aylesford,Lake Road,Hilti Store Southwark,London,46.01,25+ km lower direct store threat,https://www.openstreetmap.org/way/55840096,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley Plumb & Parts,node,9321162756,53.077334,-2.5151232,CW5 6PQ,Nantwich,Beam Heath Way,Hilti Store Manchester,Manchester,46.1,25+ km lower direct store threat,https://www.openstreetmap.org/node/9321162756,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley Plumb & Parts,node,9756926956,53.8367129,-3.0235378,FY3 7UN,Blackpool,Mowbray Drive,Hilti Store Liverpool,Liverpool,47.37,25+ km lower direct store threat,https://www.openstreetmap.org/node/9756926956,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,122074916,51.0250908,-3.0873245,TA2 8DE,Taunton,Venture Way,Hilti Store Cardiff,Cardiff,50.23,25+ km lower direct store threat,https://www.openstreetmap.org/way/122074916,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,11397089630,53.7875525,-1.7416673,BD4 7AQ,Bradford,Windsor Street,Hilti Store Manchester,Manchester,50.3,25+ km lower direct store threat,https://www.openstreetmap.org/node/11397089630,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,205094201,51.5415162,-2.4353146,,,,Hilti Store Cardiff,Cardiff,50.37,25+ km lower direct store threat,https://www.openstreetmap.org/way/205094201,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,398812887,53.2902711,-3.7056133,LL29 9YF,Old Colwyn,Abergele Road,Hilti Store Liverpool,Liverpool,51.01,25+ km lower direct store threat,https://www.openstreetmap.org/way/398812887,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,node,11638356121,53.4093128,-1.4966136,,,,Hilti Store Manchester,Manchester,52.34,25+ km lower direct store threat,https://www.openstreetmap.org/node/11638356121,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
Wolseley,Wolseley | Wolseley Plumb & Parts,Wolseley,way,409117762,52.6184291,-1.1331685,,,,Hilti Store Birmingham,Birmingham,53.1,25+ km lower direct store threat,https://www.openstreetmap.org/way/409117762,OpenStreetMap via Overpass API exact brand/name selectors,2026-04-23
